Tribunal;Processo;Ano;Codigos assuntos;Polo ativo;Polo ativo - Natureza juridica;Polo passivo;Polo passivo - Natureza juridica
TRF5;0809791-88.2024.4.05.8100;2024;{12500,12512};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA,MUNICIPIO DE FORTALEZA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF5;0801305-80.2025.4.05.8100;2025;{12503};;;{ADVOCACIA GERAL DA UNIAO,EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES - EBSERH,ESTADO DO CEARA,MUNICIPIO DE FORTALEZA,UNIVERSIDADE FEDERAL DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,EMPRESA PUBLICA,ESTADO OU DISTRITO FEDERAL,MUNICIPIO,AUTARQUIA FEDERAL}
TRF5;0813366-07.2024.4.05.8100;2024;{12495};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0811628-81.2024.4.05.8100;2024;{12416,12503};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA,MUNICIPIO DE FORTALEZA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF5;0801631-74.2024.4.05.8100;2024;{12494};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA,MUNICIPIO DE FORTALEZA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF5;0811006-02.2024.4.05.8100;2024;{12489};;;{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0820139-68.2024.4.05.8100;2024;{12494,10671};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0800053-76.2024.4.05.8100;2024;{14759};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA,MUNICIPIO DE FORTALEZA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF5;0809087-75.2024.4.05.8100;2024;{12495};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0807757-43.2024.4.05.8100;2024;{12495};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0811147-21.2024.4.05.8100;2024;{12487};;;{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0807492-41.2024.4.05.8100;2024;{12495};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0812668-98.2024.4.05.8100;2024;{12494};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0816072-60.2024.4.05.8100;2024;{12494};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0803386-36.2024.4.05.8100;2024;{12495};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0811168-94.2024.4.05.8100;2024;{12495};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0813583-50.2024.4.05.8100;2024;{12496,12493,12494,12495};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0813381-73.2024.4.05.8100;2024;{12496,12493,12494,12495};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0805478-84.2024.4.05.8100;2024;{12496};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0812647-25.2024.4.05.8100;2024;{12496,12494};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0816967-21.2024.4.05.8100;2024;{12496};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA,MUNICIPIO DE FORTALEZA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF5;0801333-82.2024.4.05.8100;2024;{12494};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0809045-26.2024.4.05.8100;2024;{12495};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0816086-44.2024.4.05.8100;2024;{12494};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0816647-68.2024.4.05.8100;2024;{12496};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0810344-38.2024.4.05.8100;2024;{12496};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0811536-06.2024.4.05.8100;2024;{12496};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0800685-05.2024.4.05.8100;2024;{12496};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0807257-74.2024.4.05.8100;2024;{12496,12493,12494,12495};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0802783-26.2025.4.05.8100;2025;{12495};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0813035-25.2024.4.05.8100;2024;{12496,12495};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0802074-25.2024.4.05.8100;2024;{12496,12493,12494,12495};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0807455-14.2024.4.05.8100;2024;{12495};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA,MUNICIPIO DE FORTALEZA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF5;0810496-86.2024.4.05.8100;2024;{12495};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA,MUNICIPIO DE FORTALEZA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF5;0800888-64.2024.4.05.8100;2024;{12495};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0805374-92.2024.4.05.8100;2024;{12495};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0813676-13.2024.4.05.8100;2024;{12496,12494};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0802693-52.2024.4.05.8100;2024;{12495};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0814723-22.2024.4.05.8100;2024;{12496,12495};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0802880-60.2024.4.05.8100;2024;{12495};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0806868-89.2024.4.05.8100;2024;{12496};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0809102-44.2024.4.05.8100;2024;{12496,12495};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0819566-30.2024.4.05.8100;2024;{12495};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0813391-20.2024.4.05.8100;2024;{12495};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA,MUNICIPIO DE FORTALEZA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF5;0816603-49.2024.4.05.8100;2024;{12496};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA,MUNICIPIO DE FORTALEZA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF5;0805250-12.2024.4.05.8100;2024;{12495};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0800423-21.2025.4.05.8100;2025;{12495};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0819496-13.2024.4.05.8100;2024;{12495};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0803659-78.2025.4.05.8100;2025;{12495};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0800642-68.2024.4.05.8100;2024;{12506};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA,MUNICIPIO DE FORTALEZA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF5;0804106-03.2024.4.05.8100;2024;{12495};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0806779-66.2024.4.05.8100;2024;{14759};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA,MUNICIPIO DE FORTALEZA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF5;0807473-35.2024.4.05.8100;2024;{12496};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0807705-47.2024.4.05.8100;2024;{12496};;;{ESTADO DO CEARA};{ESTADO OU DISTRITO FEDERAL}
TRF5;0808084-85.2024.4.05.8100;2024;{12496};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0808714-44.2024.4.05.8100;2024;{12495};;;{MUNICIPIO DE FORTALEZA};{MUNICIPIO}
TRF5;0005572-31.2025.4.05.8100;2025;{12496};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0807542-67.2024.4.05.8100;2024;{12495};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0817272-05.2024.4.05.8100;2024;{12496};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0802407-40.2025.4.05.8100;2025;{12495};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0802909-13.2024.4.05.8100;2024;{12495};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0809280-90.2024.4.05.8100;2024;{12496,12500,10671,12503};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA,MUNICIPIO DE FORTALEZA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF5;0807800-77.2024.4.05.8100;2024;{12495};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0808650-34.2024.4.05.8100;2024;{9196,12493};;;{ADVOCACIA GERAL DA UNIAO};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL}
TRF5;0801672-41.2024.4.05.8100;2024;{12495};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0802419-54.2025.4.05.8100;2025;{12496,12494};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0800846-15.2024.4.05.8100;2024;{12495};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0803021-45.2025.4.05.8100;2025;{12495};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0812760-76.2024.4.05.8100;2024;{12496};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0805888-45.2024.4.05.8100;2024;{12495};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0809685-29.2024.4.05.8100;2024;{12493};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0803908-29.2025.4.05.8100;2025;{12494};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA,MUNICIPIO DE FORTALEZA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF5;0810007-49.2024.4.05.8100;2024;{12496,12493,12494,12495};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0802652-51.2025.4.05.8100;2025;{12495};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0802677-64.2025.4.05.8100;2025;{12495};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA,MUNICIPIO DE FORTALEZA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF5;0807252-52.2024.4.05.8100;2024;{12495};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0802405-70.2025.4.05.8100;2025;{12494};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0815860-39.2024.4.05.8100;2024;{12506};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA,MUNICIPIO DE BEBERIBE};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF5;0802105-45.2024.4.05.8100;2024;{12496,12493,12494,12487,12495};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0802910-95.2024.4.05.8100;2024;{12496};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0807794-70.2024.4.05.8100;2024;{12496};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0813587-87.2024.4.05.8100;2024;{12496,12493,12494,12495};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0803628-58.2025.4.05.8100;2025;{12495};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0814856-64.2024.4.05.8100;2024;{12496};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0804961-79.2024.4.05.8100;2024;{12487};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0801015-02.2024.4.05.8100;2024;{12496};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0806180-30.2024.4.05.8100;2024;{12496};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0803399-35.2024.4.05.8100;2024;{14759};;;{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA,MUNICIPIO DE FORTALEZA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF5;0817881-85.2024.4.05.8100;2024;{12496};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA,MUNICIPIO DE FORTALEZA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF5;0802845-03.2024.4.05.8100;2024;{12494};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0812719-12.2024.4.05.8100;2024;{12495};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA,MUNICIPIO DE FORTALEZA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL,MUNICIPIO}
TRF5;0809576-15.2024.4.05.8100;2024;{12495};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
TRF5;0802775-83.2024.4.05.8100;2024;{12496,12494};{DEFENSORIA PUBLICA DA UNIAO};{ORGAO PUBLICO AUTONOMO FEDERAL};{ADVOCACIA GERAL DA UNIAO,ESTADO DO CEARA};{ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,ESTADO OU DISTRITO FEDERAL}
